NOM_SITE,NOM_GAZ,ID_CARAC_G,Y_LAT,X_LONG,TYPE_DE_CA,CDE_BA_20K,CDE_BA_50K,NOM_UC,INDICE_UC,SP_QUAL,TYPE_UC,ID_POP,ACRO_ZAEA,ACRO_ZAM,ACRO_ZAJ
MOYEHA RIVER,MOYEHA RIVER,1335,49.41797231020,-125.91243792800,Stream,930-388774-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-391800-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,41115,WVI,WVI,WVI+WVI
MUIR CREEK,MUIR CREEK,1226,48.38110156020,-123.86574291200,Stream,930-032015-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-030300-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,40195,WVI,WVI,WVI+WVI
NAHMINT RIVER,NAHMINT RIVER,1270,49.06233209280,-124.88442624800,Stream,930-152772-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-150800-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,40610,WVI,WVI,WVI+WVI
NARROWGUT CREEK,NARROWGUT CREEK,1409,49.99654490760,-127.12309428600,Stream,930-646221-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-648400-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,41825,WVI,WVI,WVI+WVI
NASPARTI RIVER,,1430,50.19204732500,-127.60826633300,Stream,930-746556-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-747000-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,39700,WVI,WVI,WVI+WVI
OUOUKINSH RIVER,OUOUKINSH RIVER,1427,50.18712829610,-127.43400132000,Stream,930-729741-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-730300-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,39670,WVI,WVI,WVI+WVI
PACHENA RIVER,PACHENA RIVER,1249,48.79845705220,-125.12719401700,Stream,930-087113-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-085500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,40420,WVI,WVI,WVI+WVI
PIPESTEAM CREEK,,1286,49.03768332400,-125.20054136400,Stream,930-217626-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-224000-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,40770,WVI,WVI,WVI+WVI
RITHERDON CREEK,RITHERDON CREEK,1256,48.95270361880,-124.97598190100,Stream,930-119495-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-118300-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,40490,WVI,WVI,WVI+WVI
SAND RIVER,SAND RIVER,2474,49.11275621550,-125.50219612200,Stream,930-302211-342758-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-306400-33200-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,44528,WVI,WVI,WVI+WVI
SARITA RIVER,SARITA RIVER,1252,48.89706946090,-125.01691780400,Stream,930-112460-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-110800-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,40450,WVI,WVI,WVI+WVI
SILVERADO CREEK,SILVERADO CREEK,1353,49.62850364870,-126.37147204000,Stream,930-491288-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-494700-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,41290,WVI,WVI,WVI+WVI
SMITH CREEK,SMITH CREEK,1298,48.97802314210,-125.57441129300,Stream,930-237609-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-244500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,40810,WVI,WVI,WVI+WVI
SOOKE RIVER,SOOKE RIVER,1221,48.38412517530,-123.69901777300,Stream,930-023810-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-022100-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,40145,WVI,WVI,WVI+WVI
SUCWOA RIVER,SUCWOA RIVER,1371,49.80211475430,-126.49641062300,Stream,930-538584-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-540600-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,41450,WVI,WVI,WVI+WVI
SUGSAW CREEK,SUGSAW CREEK,1250,48.83769727120,-125.10617412800,Stream,930-103653-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-101400-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,40430,WVI,WVI,WVI+WVI
SYDNEY RIVER,SYDNEY RIVER,1344,49.51495001710,-126.29489770900,Stream,930-429922-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-433800-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,41200,WVI,WVI,WVI+WVI
TAHSIS RIVER,TAHSIS RIVER,1377,49.92370039560,-126.65855637000,Stream,930-566405-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-569100-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,41510,WVI,WVI,WVI+WVI
TAHSISH RIVER,TAHSISH RIVER,1414,50.13979892190,-127.10512927800,Stream,930-673175-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-673300-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,41875,WVI,WVI,WVI+WVI
TATCHU CREEK,TATCHU CREEK,1405,49.88311800810,-127.17374352200,Stream,930-633195-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-635400-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,41785,WVI,WVI,WVI+WVI
THORNTON CREEK,THORNTON CREEK,1297,48.96665653400,-125.56288151200,Stream,930-236814-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-243600-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,40800,WVI,WVI,WVI+WVI
TLUPANA RIVER,TLUPANA RIVER,1367,49.75519989120,-126.38484302800,Stream,930-531334-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-534200-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,41415,WVI,WVI,WVI+WVI
TOFINO CREEK,TOFINO CREEK,1316,49.23361189190,-125.59626497500,Stream,930-311568-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-316000-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,52200,WVI,WVI,WVI+WVI
TOQUART RIVER,TOQUART RIVER,1288,49.03570380060,-125.35748056400,Stream,930-223732-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-230500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,40790,WVI,WVI,WVI+WVI
TRANQUIL CREEK,TRANQUIL CREEK,1317,49.20924816790,-125.67407361400,Stream,930-320497-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-324500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,52210,WVI,WVI,WVI+WVI
TSOWWIN RIVER,TSOWWIN RIVER,1374,49.77825211150,-126.63828130700,Stream,930-558779-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-561300-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,41480,WVI,WVI,WVI+WVI
TWIN RIVERS EAST CREEK,,1292,48.95154283140,-125.44352094700,Stream,930-229391-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-236100-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,39560,WVI,WVI,WVI+WVI
TWIN RIVERS WEST CREEK,,1293,48.94810478790,-125.44649459700,Stream,930-229626-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-236300-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,39570,WVI,WVI,WVI+WVI
UCHUCK CREEK,UCHUCK CREEK,1274,49.01458835450,-125.05124605900,Stream,930-164925-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-162900-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,40650,WVI,WVI,WVI+WVI
URSUS CREEK,URSUS CREEK,1328,49.38667997050,-125.75699941600,Stream,930-350962-112867-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-355300-11600-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,52320,WVI,WVI,WVI+WVI
VERNON BAY CREEK,,1277,49.00818083380,-125.14100829200,Stream,930-180736-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-186500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,40680,WVI,WVI,WVI+WVI
WALLACE CREEK,,1280,49.05219515730,-125.16790719500,Stream,930-194787-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-200400-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,40710,WVI,WVI,WVI+WVI
WATTA CREEK,WATTA CREEK,1340,49.45615583470,-126.02883853700,Stream,930-407135-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-410500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,41160,WVI,WVI,WVI+WVI
WOMAN ISLAND CREEK,,1315,49.20340570400,-125.60351054800,Stream,930-310047-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-314400-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,52190,WVI,WVI,WVI+WVI
ZEBALLOS RIVER,ZEBALLOS RIVER,1397,49.98185340690,-126.85264189100,Stream,930-579386-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-582200-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND,SER-10,SER,Current,41705,WVI,WVI,WVI+WVI
CAYEGHLE CREEK,CAYEGHLE CREEK,1450,50.34247014560,-127.43989840200,Stream,930-844739-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-847100-00000-00000-0000-0000-000-000-000-000-000-000,NW VANCOUVER ISLAND,SER-11,SER,Current,39900,WVI,WQCI,WVI+WQCI
CAYEGHLE SYSTEM,CAYEGHLE CREEK,2302,50.34247014560,-127.43989840200,Stream,930-844739-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-847100-00000-00000-0000-0000-000-000-000-000-000-000,NW VANCOUVER ISLAND,SER-11,SER,Current,44784,WVI,WQCI,WVI+WQCI
COLONIAL CREEK,COLONIAL CREEK,1451,50.33110020500,-127.43400900800,Stream,930-844739-151593-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-847100-01800-00000-0000-0000-000-000-000-000-000-000,NW VANCOUVER ISLAND,SER-11,SER,Current,39910,WVI,WQCI,WVI+WQCI
CULLEET CREEK,CULLEET CREEK,1439,50.42640112190,-127.91948031600,Stream,930-817049-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-818200-00000-00000-0000-0000-000-000-000-000-000-000,NW VANCOUVER ISLAND,SER-11,SER,Current,39790,WVI,WQCI,WVI+WQCI
GOODSPEED RIVER,GOODSPEED RIVER,1466,50.64836556600,-128.01106356200,Stream,930-892634-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,NW VANCOUVER ISLAND,SER-11,SER,Current,42165,WVI,WQCI,WVI+WQCI
JIM'S CREEK,,1435,50.30346764980,-127.80491531800,Stream,930-794126-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-795100-00000-00000-0000-0000-000-000-000-000-000-000,NW VANCOUVER ISLAND,SER-11,SER,Current,39750,WVI,WQCI,WVI+WQCI
KLASKISH RIVER,KLASKISH RIVER,1434,50.26401136120,-127.71966700800,Stream,930-783609-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-784100-00000-00000-0000-0000-000-000-000-000-000-000,NW VANCOUVER ISLAND,SER-11,SER,Current,39740,WVI,WQCI,WVI+WQCI
KLOOTCHLIMMIS CREEK,KLOOTCHLIMMIS CREEK,1444,50.48456832840,-127.66691668100,Stream,930-830118-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-832000-00000-00000-0000-0000-000-000-000-000-000-000,NW VANCOUVER ISLAND,SER-11,SER,Current,39840,WVI,WQCI,WVI+WQCI
KOPRINO RIVER,KOPRINO RIVER,1475,50.50842989060,-127.84886935000,Stream,930-923008-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-925900-00000-00000-0000-0000-000-000-000-000-000-000,NW VANCOUVER ISLAND,SER-11,SER,Current,42255,WVI,WQCI,WVI+WQCI
MACJACK RIVER,MACJACK RIVER,1487,50.59119166060,-128.22875798800,Stream,930-968384-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-970700-00000-00000-0000-0000-000-000-000-000-000-000,NW VANCOUVER ISLAND,SER-11,SER,Current,42375,WVI,WQCI,WVI+WQCI
SAN JOSEF RIVER,SAN JOSEF RIVER,1489,50.67306986910,-128.27240367700,Stream,930-977264-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-979400-00000-00000-0000-0000-000-000-000-000-000-000,NW VANCOUVER ISLAND,SER-11,SER,Current,42395,WVI,WQCI,WVI+WQCI
STEPHENS CREEK,STEPHENS CREEK,1460,50.60215144620,-127.57184188400,Stream,930-877495-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-879700-00000-00000-0000-0000-000-000-000-000-000-000,NW VANCOUVER ISLAND,SER-11,SER,Current,42105,WVI,WQCI,WVI+WQCI
WASHLAWLIS CREEK,WASHLAWLIS CREEK,1459,50.60455553400,-127.42028396400,Stream,930-869842-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-872200-00000-00000-0000-0000-000-000-000-000-000-000,NW VANCOUVER ISLAND,SER-11,SER,Current,42095,WVI,WQCI,WVI+WQCI
WAUKWAAS CREEK,WAUKWAAS CREEK,1457,50.58816793180,-127.41834016600,Stream,930-868633-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-871100-00000-00000-0000-0000-000-000-000-000-000-000,NW VANCOUVER ISLAND,SER-11,SER,Current,41075,WVI,WQCI,WVI+WQCI
CHUCKWALLA RIVER,CHUCKWALLA RIVER,948,51.72803738280,-127.34077620800,Stream,910-121016-018183-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-130900-04100-00000-0000-0000-000-000-000-000-000-000,RIVERS-SMITH INLETS,SER-12,SER,Current,51665,RSI,HStr,RSI+HStr
CLYAK RIVER,CLYAK RIVER,949,51.86827809060,-127.35180397000,Stream,910-131496-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-141200-00000-00000-0000-0000-000-000-000-000-000-000,RIVERS-SMITH INLETS,SER-12,SER,Current,51670,RSI,HStr,RSI+HStr
DRANEY CREEK,DRANEY CREEK,928,51.40710040930,-127.25240235600,Stream,910-097011-010815-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-107200-00000-00000-0000-0000-000-000-000-000-000-000,RIVERS-SMITH INLETS,SER-12,SER,Current,49759,RSI,HStr,RSI+HStr
KILBELLA RIVER,KILBELLA RIVER,947,51.71917601170,-127.34794815100,Stream,910-121016-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-130900-00000-00000-0000-0000-000-000-000-000-000-000,RIVERS-SMITH INLETS,SER-12,SER,Current,51660,RSI,HStr,RSI+HStr
LOCKHART GORDON CREEK,LOCKHART GORDON CREEK,929,51.40804840140,-127.25204988300,Stream,910-097011-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-107400-00000-00000-0000-0000-000-000-000-000-000-000,RIVERS-SMITH INLETS,SER-12,SER,Current,49764,RSI,HStr,RSI+HStr
MILTON RIVER,MILTON RIVER,952,51.78583896960,-127.44722424500,Stream,910-136597-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-146000-00000-00000-0000-0000-000-000-000-000-000-000,RIVERS-SMITH INLETS,SER-12,SER,Current,51685,RSI,HStr,RSI+HStr
NEKITE RIVER,NEKITE RIVER,918,51.39979138210,-127.11731842400,Stream,910-032188-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-041700-00000-00000-0000-0000-000-000-000-000-000-000,RIVERS-SMITH INLETS,SER-12,SER,Current,49709,RSI,HStr,RSI+HStr
NEKITE SPAWNING CHANNEL,,372,51.43633517520,-127.08435598100,Artificial Channel,910-032188-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-041700-00000-00000-0000-0000-000-000-000-000-000-000,RIVERS-SMITH INLETS,SER-12,SER,Current,45709,RSI,HStr,RSI+HStr
WALKUM CREEK,WALKUM CREEK,917,51.35257315460,-127.05645645400,Stream,910-029420-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-038700-00000-00000-0000-0000-000-000-000-000-000-000,RIVERS-SMITH INLETS,SER-12,SER,Current,49704,RSI,HStr,RSI+HStr
YOUNG RIVER,YOUNG RIVER,950,51.89830310350,-127.35074588100,Stream,910-131496-094120-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-141200-09800-00000-0000-0000-000-000-000-000-000-000,RIVERS-SMITH INLETS,SER-12,SER,Current,51675,RSI,HStr,RSI+HStr
ANNA INLET CREEK,,1604,52.70379119510,-131.84848015600,Stream,950-169988-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-166000-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,SER-13,SER,Current,42905,HG,HStr,HG+HStr
BIG GOOSE CREEK,BIG GOOSE CREEK,1597,52.86502736300,-131.87848636200,Stream,950-120891-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-116200-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,SER-13,SER,Current,42870,HG,HStr,HG+HStr
CRESCENT INLET CREEK,,1602,52.73995898780,-131.87460560300,Stream,950-158304-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-153900-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,SER-13,SER,Current,42895,HG,HStr,HG+HStr
DEENA CREEK,DEENA CREEK,1683,53.14414957890,-132.13470254500,Stream,950-976286-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-974300-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,SER-13,SER,Current,41965,HG,HStr,HG+HStr
ECHO HARBOUR CREEK,,1606,52.69274361830,-131.77171307200,Stream,950-179963-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-176500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,SER-13,SER,Current,42915,HG,HStr,HG+HStr
GEORGE BAY CREEK,,1626,52.30428628930,-131.34154763100,Stream,950-316868-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-316600-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,SER-13,SER,Current,43015,HG,HStr,HG+HStr
HONNA RIVER,HONNA RIVER,1511,53.24894859970,-132.13183823800,Stream,940-098825-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-103900-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,SER-13,SER,Current,42525,HG,HStr,HG+HStr
INDIAN CABIN CREEK,INDIAN CABIN CREEK,1519,53.19532710080,-132.28482558100,Stream,940-124130-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-130000-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,SER-13,SER,Current,42565,HG,HStr,HG+HStr
LAGINS CREEK,LAGINS CREEK,1517,53.22731768630,-132.32646492800,Stream,940-119432-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-124300-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,SER-13,SER,Current,42555,HG,HStr,HG+HStr
LAGOON CREEK,,1588,52.93706813450,-131.96758877200,Stream,950-092165-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-086500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,SER-13,SER,Current,42825,HG,HStr,HG+HStr
PALLANT CREEK,PALLANT CREEK,1584,53.05209582130,-132.03249851100,Stream,950-069770-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-065000-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,SER-13,SER,Current,42805,HG,HStr,HG+HStr
SALMON RIVER,SALMON RIVER,1605,52.70257350430,-131.81707417900,Stream,950-173170-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-169400-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,SER-13,SER,Current,42910,HG,HStr,HG+HStr
SEWELL INLET CREEK,SEWELL INLET CREEK,1592,52.87808022420,-132.01189158600,Stream,950-106687-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-101700-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,SER-13,SER,Current,42845,HG,HStr,HG+HStr
SLATECHUCK CREEK,SLATECHUCK CREEK,1514,53.22424567670,-132.23445081400,Stream,940-107546-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-112500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,SER-13,SER,Current,42540,HG,HStr,HG+HStr
BOTANY INLET HEAD CREEK,,1652,52.71382474790,-131.91844886400,Stream,950-709940-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-708500-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,43145,HG,WQCI,HG+WQCI
BOTANY INLET OUTER CREEK,,1651,52.72898972330,-131.94560832900,Stream,950-707796-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-706200-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,43140,HG,WQCI,HG+WQCI
BOTTLE INLET CREEK,,1660,52.92026954730,-132.25916669500,Stream,950-814052-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-811600-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,43185,HG,WQCI,HG+WQCI
BROWNS CABIN CREEK,,1678,53.13285984290,-132.34944077100,Stream,950-958680-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-956400-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,41940,HG,WQCI,HG+WQCI
