NOM_SITE,NOM_GAZ,ID_CARAC_G,Y_LAT,X_LONG,TYPE_DE_CA,CDE_BA_20K,CDE_BA_50K,NOM_UC,INDICE_UC,SP_QUAL,TYPE_UC,ID_POP,ACRO_ZAEA,ACRO_ZAM,ACRO_ZAJ
CANTON CREEK,CANTON CREEK,1370,49.79602081090,-126.47342146900,Stream,930-537619-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-539800-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41448,WVI,WVI,WVI+WVI
CHAMISS CREEK,CHAMISS CREEK,1422,50.07917039080,-127.28890063100,Stream,930-700522-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-700400-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,39628,WVI,WVI,WVI+WVI
CHUM CREEK,,1401,49.96827294520,-126.94577376300,Stream,930-602577-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-605500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41753,WVI,WVI,WVI+WVI
CLANNINICK CREEK,CLANNINICK CREEK,1425,50.04141743580,-127.41140126700,Stream,930-712616-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-713300-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,39658,WVI,WVI,WVI+WVI
CONUMA RIVER,CONUMA RIVER,1369,49.79574854700,-126.43855302900,Stream,930-536074-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-538500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41438,WVI,WVI,WVI+WVI
COUGAR CREEK,COUGAR CREEK,1366,49.72382597060,-126.45606435900,Stream,930-527461-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-530500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41413,WVI,WVI,WVI+WVI
DESERTED CREEK,,1372,49.75542062720,-126.50992526800,Stream,930-545884-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-548100-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41468,WVI,WVI,WVI+WVI
EASY CREEK,,1419,50.12821161950,-127.31117551200,Stream,930-691582-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-691300-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,40888,WVI,WVI,WVI+WVI
ELAINE CREEK,,1420,50.12125435380,-127.29856490000,Stream,930-692089-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-691900-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,40898,WVI,WVI,WVI+WVI
ELIZA CREEK,ELIZA CREEK,1404,49.94287927670,-127.05158729100,Stream,930-618967-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-621100-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41783,WVI,WVI,WVI+WVI
ESPINOSA CREEK,ESPINOSA CREEK,1400,49.98881716400,-126.94421505900,Stream,930-601179-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-604000-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41743,WVI,WVI,WVI+WVI
GOLD RIVER,GOLD RIVER,1358,49.68114957630,-126.11255448700,Stream,930-508366-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-511600-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41348,WVI,WVI,WVI+WVI
HAMMOND CREEK,,1403,49.94379647450,-127.04459401600,Stream,930-618710-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-620900-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41773,WVI,WVI,WVI+WVI
HOISS CREEK,HOISS CREEK,1373,49.69694685660,-126.56569963700,Stream,930-553866-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-556300-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41478,WVI,WVI,WVI+WVI
HOUSTON RIVER,HOUSTON RIVER,1354,49.63510628710,-126.30270509400,Stream,930-494183-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-497700-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41308,WVI,WVI,WVI+WVI
INNER BASIN CREEK (BLACK),BLACK CREEK,1386,49.65397281260,-126.08608892700,Stream,930-506811-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-510000-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41603,WVI,WVI,WVI+WVI
INNER BASIN RIVER (RANSOM),,1385,49.79651901130,-126.74463325000,Stream,935-371895-335680-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,935-483000-37000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41593,WVI,WVI,WVI+WVI
JACKLAH RIVER,JACKLAH RIVER,1355,49.64681473010,-126.15523836500,Stream,930-499033-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-502700-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41318,WVI,WVI,WVI+WVI
JANSEN LAKE CREEK,,1421,50.11891865420,-127.29445094400,Stream,930-692270-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-692100-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,39618,WVI,WVI,WVI+WVI
KAOUK RIVER,KAOUK RIVER,1412,50.06350840050,-127.09851485500,Stream,930-665189-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-665700-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41863,WVI,WVI,WVI+WVI
KAPOOSE CREEK,KAPOOSE CREEK,1407,49.94823142730,-127.22089812100,Stream,930-637476-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-639800-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41813,WVI,WVI,WVI+WVI
KASHUTL RIVER,KASHUTL RIVER,1418,50.19495862050,-127.30984383000,Stream,930-687605-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-687400-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,40878,WVI,WVI,WVI+WVI
KAUWINCH RIVER,KAUWINCH RIVER,1417,50.14450884980,-127.27075414300,Stream,930-683984-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-683800-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,40868,WVI,WVI,WVI+WVI
KENDRICK CREEK,KENDRICK CREEK,1379,49.72746053040,-126.65057121900,Stream,935-371895-841754-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,935-483000-84200-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41538,WVI,WVI,WVI+WVI
KLEEPTEE CREEK,KLEEPTEE CREEK,1364,49.66236422190,-126.37025650900,Stream,930-518027-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-521000-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41393,WVI,WVI,WVI+WVI
LEINER RIVER,LEINER RIVER,1375,49.91188568100,-126.64338904400,Stream,930-564944-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-567600-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41498,WVI,WVI,WVI+WVI
LITTLE ZEBALLOS RIVER,LITTLE ZEBALLOS RIVER,1394,49.95574703940,-126.81703483400,Stream,930-577097-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-579900-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41683,WVI,WVI,WVI+WVI
MALKSOPE RIVER,MALKSOPE RIVER,1426,50.13851575610,-127.42282656000,Stream,930-721847-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-722200-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,39668,WVI,WVI,WVI+WVI
MAMAT CREEK,MAMAT CREEK,1399,49.96029880630,-126.90978983400,Stream,930-596397-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-599200-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41733,WVI,WVI,WVI+WVI
MARVINAS BAY CREEK,,1380,49.65592775900,-126.62726315300,Stream,935-371895-898401-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,935-483000-89500-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41548,WVI,WVI,WVI+WVI
MCCURDY CREEK,MCCURDY CREEK,1363,49.67230950000,-126.18836450600,Stream,930-511663-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-514500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41383,WVI,WVI,WVI+WVI
MCKAY COVE CREEK,,1424,50.04586667450,-127.34933655000,Stream,930-708402-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-708600-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,39648,WVI,WVI,WVI+WVI
MOOYAH RIVER,MOOYAH RIVER,1352,49.62965569470,-126.44707161300,Stream,930-488088-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-491500-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41288,WVI,WVI,WVI+WVI
MUCHALAT RIVER,MUCHALAT RIVER,1361,49.84250965100,-126.09351634300,Stream,930-508366-413291-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-511600-42100-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41364,WVI,WVI,WVI+WVI
NARROWGUT CREEK,NARROWGUT CREEK,1409,49.99654490760,-127.12309428600,Stream,930-646221-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-648400-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41833,WVI,WVI,WVI+WVI
NASPARTI RIVER,,1430,50.19204732500,-127.60826633300,Stream,930-746556-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-747000-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,39708,WVI,WVI,WVI+WVI
OKTWANCH RIVER,OKTWANCH RIVER,1362,49.88088399320,-126.17725008500,Stream,930-508366-413291-308373-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-511600-42100-30700-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41373,WVI,WVI,WVI+WVI
OUOUKINSH RIVER,OUOUKINSH RIVER,1427,50.18712829610,-127.43400132000,Stream,930-729741-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-730300-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,39678,WVI,WVI,WVI+WVI
OWOSSITSA CREEK,OWOSSITSA CREEK,1388,49.82972585750,-126.91691391900,Stream,935-371895-559404-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,935-483000-57000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41623,WVI,WVI,WVI+WVI
PARK RIVER,PARK RIVER,1402,49.88633390360,-126.98877888200,Stream,930-613579-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-615900-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41763,WVI,WVI,WVI+WVI
PORRITT CREEK,PORRITT CREEK,1406,49.92451265780,-127.20312359200,Stream,930-635582-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-637700-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41803,WVI,WVI,WVI+WVI
POWER RIVER,POWER RIVER,1428,50.17997736230,-127.47974258600,Stream,930-731806-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-732300-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,39688,WVI,WVI,WVI+WVI
SILBURN CREEK,,1415,50.14984395780,-127.12478402500,Stream,930-673175-063720-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-673300-06300-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41893,WVI,WVI,WVI+WVI
SILVERADO CREEK,SILVERADO CREEK,1353,49.62850364870,-126.37147204000,Stream,930-491288-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-494700-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41298,WVI,WVI,WVI+WVI
SUCWOA RIVER,SUCWOA RIVER,1371,49.80211475430,-126.49641062300,Stream,930-538584-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-540600-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41458,WVI,WVI,WVI+WVI
TAHSIS RIVER,TAHSIS RIVER,1377,49.92370039560,-126.65855637000,Stream,930-566405-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-569100-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41518,WVI,WVI,WVI+WVI
TAHSISH RIVER,TAHSISH RIVER,1414,50.13979892190,-127.10512927800,Stream,930-673175-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-673300-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41883,WVI,WVI,WVI+WVI
TATCHU CREEK,TATCHU CREEK,1405,49.88311800810,-127.17374352200,Stream,930-633195-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-635400-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41793,WVI,WVI,WVI+WVI
TLUPANA RIVER,TLUPANA RIVER,1367,49.75519989120,-126.38484302800,Stream,930-531334-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-534200-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41423,WVI,WVI,WVI+WVI
TSOWWIN RIVER,TSOWWIN RIVER,1374,49.77825211150,-126.63828130700,Stream,930-558779-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-561300-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41488,WVI,WVI,WVI+WVI
ZEBALLOS RIVER,ZEBALLOS RIVER,1397,49.98185340690,-126.85264189100,Stream,930-579386-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-582200-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NOOTKA AND KYUQUOT_FA_0.x,CK-32,CK,Current,41713,WVI,WVI,WVI+WVI
BENSON RIVER,BENSON RIVER,2303,50.42050780210,-127.37162507000,Stream,930-862497-414289-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-865200-42600-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CK-33,CK,Current,44802,WVI,WQCI,WVI+WQCI
CAYEGHLE CREEK,CAYEGHLE CREEK,1450,50.34247014560,-127.43989840200,Stream,930-844739-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-847100-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CK-33,CK,Current,39908,WVI,WQCI,WVI+WQCI
CAYEGHLE SYSTEM,CAYEGHLE CREEK,2302,50.34247014560,-127.43989840200,Stream,930-844739-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-847100-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CK-33,CK,Current,44792,WVI,WQCI,WVI+WQCI
COLONIAL CREEK,COLONIAL CREEK,1451,50.33110020500,-127.43400900800,Stream,930-844739-151593-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-847100-01800-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CK-33,CK,Current,39918,WVI,WQCI,WVI+WQCI
DENAD CREEK,DENAD CREEK,1483,50.53920851520,-128.00381999900,Stream,930-943692-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-947100-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CK-33,CK,Current,42343,WVI,WQCI,WVI+WQCI
EAST CREEK,EAST CREEK,1433,50.24219083820,-127.72386294000,Stream,930-782106-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-782400-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CK-33,CK,Current,39738,WVI,WQCI,WVI+WQCI
GALATO CREEK,GALATO CREEK,1484,50.53151772770,-128.02324401700,Stream,930-944643-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-948100-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CK-33,CK,Current,42353,WVI,WQCI,WVI+WQCI
GOODSPEED RIVER,GOODSPEED RIVER,1466,50.64836556600,-128.01106356200,Stream,930-892634-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CK-33,CK,Current,42173,WVI,WQCI,WVI+WQCI
KEITH RIVER,KEITH RIVER,1437,50.33742940560,-127.87106438700,Stream,930-804591-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-805400-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CK-33,CK,Current,39778,WVI,WQCI,WVI+WQCI
KLASKISH RIVER,KLASKISH RIVER,1434,50.26401136120,-127.71966700800,Stream,930-783609-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-784100-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CK-33,CK,Current,39748,WVI,WQCI,WVI+WQCI
KLAYINA CREEK,KLAYINA CREEK,1482,50.54453216050,-127.97829034000,Stream,930-942676-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-946100-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CK-33,CK,Current,42333,WVI,WQCI,WVI+WQCI
KLOOTCHLIMMIS CREEK,KLOOTCHLIMMIS CREEK,1444,50.48456832840,-127.66691668100,Stream,930-830118-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-832000-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CK-33,CK,Current,39848,WVI,WQCI,WVI+WQCI
MAHATTA CREEK,MAHATTA CREEK,1440,50.45792817930,-127.86525933100,Stream,930-822430-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-823900-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CK-33,CK,Current,39808,WVI,WQCI,WVI+WQCI
MARBLE RIVER,MARBLE RIVER,1455,50.53374516810,-127.50955051600,Stream,930-862497-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-865200-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CK-33,CK,Current,39958,WVI,WQCI,WVI+WQCI
SAN JOSEF RIVER,SAN JOSEF RIVER,1489,50.67306986910,-128.27240367700,Stream,930-977264-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-979400-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CK-33,CK,Current,42403,WVI,WQCI,WVI+WQCI
STEPHENS CREEK,STEPHENS CREEK,1460,50.60215144620,-127.57184188400,Stream,930-877495-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-879700-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CK-33,CK,Current,42113,WVI,WQCI,WVI+WQCI
UTLUH CREEK,UTLUH CREEK,1452,50.31653339330,-127.41243272200,Stream,930-844739-418251-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-847100-31900-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CK-33,CK,Current,39928,WVI,WQCI,WVI+WQCI
WANOKANA CREEK,WANOKANA CREEK,1462,50.60366929590,-127.71207499900,Stream,930-882459-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,930-884200-00000-00000-0000-0000-000-000-000-000-000-000,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CK-33,CK,Current,42133,WVI,WQCI,WVI+WQCI
